split,speaker_id,sentence_id,text,duration,throat_path,acoustic_path
train,p15,u79,러시아 대통령 공보실은 국방부와 외무부를 중심으로 대표단을 구성할 것이라고 전했다,6.9811248779296875,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u79.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u79.wav
train,p15,u80,이어 알렉산드르 루카셴코 벨로루스 대통령이 러시아와 우크라이나 간의 협상에 필요한 모든 조치를 취할 것이라고 밝혔다,10.64887523651123,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u80.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u80.wav
train,p15,u81,문화재청 궁능유적본부와 한국문화재재단은 오는 구 월 이십 이 일부터 시월 육 일까지 십 사 일간 창경궁 야연을 진행한다,12.716500282287598,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u81.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u81.wav
train,p15,u82,지난해 처음 선보인 창경궁 야연은 효심을 주제로 역사 문화적 가치를 반영하여 부모에 대한 공경과 가족 간 소통을 위한 프로그램이다,12.037750244140625,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u82.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u82.wav
train,p15,u83,부모님 중 일 인이 체험자로 직접 공연에 출연하고 가족들이 관람객이 되어 함께 즐기는 새로운 방식으로 참여자들의 큰 호응을 얻었다,11.781749725341797,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u83.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u83.wav
train,p15,u84,조선 시대 궁중잔치 중에 가장 작은 규모인 야연은 왕세자가 아버지인 국왕을 위해 직접 행사를 준비하고 주관하는 특별한 잔치였다,11.813750267028809,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u84.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u84.wav
train,p15,u85,포구락과 가곡 공연으로 국왕에 대한 왕세자의 공경과 효심을 보여준다,7.09499979019165,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u85.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u85.wav
train,p15,u86,체험자는 국왕으로부터 야연에 초대 받은 고위 문무관 정경부인이 되어 조선시대 전통 복식을 착용하고 행사의 주빈이 되는 특별한 경험을 하게 된다,13.722749710083008,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u86.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u86.wav
train,p15,u87,또한 전문 사진사가 찍어주는 체험자의 독사진과 가족사진을 액자와 함께 자택으로 배송받을 수 있다,9.572999954223633,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u87.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u87.wav
train,p15,u88,메뉴는 이 인분 기준의 구선왕도고 죽 구선왕도고 곶감단지 잣박산 약식 개성주악 개성약과 사과정과 유자화채로 구성됐다,17.70087432861328,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u88.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u88.wav
train,p15,u89,입장권은 구 월 십 육 일 오후 세 시부터 인터파크 티켓을 통해 선착순으로 판매할 예정이다,7.81850004196167,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u89.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u89.wav
train,p15,u90,일 인당 이 매까지 예매할 수 있으며 참여 비용은 체험자 일 인과 가족 관람객 최대 사 인까지 포함하여 일 매당 십 만원이다,11.973999977111816,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u90.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u90.wav
train,p15,u91,여야는 사 일 국회 정상화에 합의하고 본회의를 열어 제 이십 일 대 국회 후반기 국회의장에 더불어민주당 출신의 오 선 김진표 의원을 선출했다,15.345375061035156,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u91.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u91.wav
train,p15,u92,부의장에는 여당인 국민의힘 몫에 정진석 의원 제 일 야당 민주당 몫에 김영주 의원을 각각 선출했다,10.517250061035156,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u92.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u92.wav
train,p15,u93,이로써 이십 일 대 국회는 지난 오 월 이십 구 일 전반기 의장단 임기가 종료된지 삼십 육 일만에 후반기를 정상적으로 출범하게 됐다,11.878125190734863,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u93.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u93.wav
train,p15,u94,김진표 의원은 이날 국회 본회의에서 여야 의원 이백 칠십 오 명이 모여 표결을 한 결과 총 이백 오십 오 표를 얻어 국회의장에 당선됐다,12.723250389099121,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u94.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u94.wav
train,p15,u95,국회법에 국회의장은 재직 기간에 당적을 가질 수 없게 돼 있어 김진표 의원은 민주당을 탈당해 무소속이 됐다,9.366874694824219,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u95.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u95.wav
train,p15,u96,김 의장은 제 이십 일 대 국회가 끝나는 이천 이십 사 년 오 월까지 의장직을 맡게 된다,7.448249816894531,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u96.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u96.wav
train,p15,u97,여당 몫 부의장에 선출된 정 의원은 이백 삼십 오 표 가운데 이백 이십 삼 표를 야당 몫의 김영주 의원은 이백 오십 팔 표 중 이백 사십 삼 표를 각각 얻었다,15.281749725341797,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u97.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u97.wav
train,p15,u98,당초 민주당은 이날 오후 본회의에서 국회의장단 단독으로 선출하겠다고 예고해 파행이 예상됐으나 극적으로 정상화에 합의 하반기 의장단 선출에 성공했다,13.644499778747559,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u98.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u98.wav
train,p15,u99,전북도는 위기 청소년에게 보호와 치료 교육 등을 제공하는 국립 호남권청소년디딤센터 건립지로 익산시가 최종 선정됐다고 십 이 일 밝혔다,13.478124618530273,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p15_u99.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p15_u99.wav
train,p16,u00,지난해 사업가에게 가품 골프채를 받은 의혹으로 대법원의 징계를 받은 부장판사가 재판에 넘겨졌다,7.445125102996826,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u00.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u00.wav
train,p16,u01,십 일 일 법조계에 따르면 인천지검은 최근 알선뇌물수수와 정보통신망법 위반 혐의로 서울중앙지법 소속 에이 부장판사를 기소했다,10.976625442504883,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u01.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u01.wav
train,p16,u02,검찰은 또 에이 부장판사에게 금품을 건넨 사업가 비 씨도 뇌물공여 등 혐의로 함께 재판에 넘겼다,8.090999603271484,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u02.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u02.wav
train,p16,u03,사건은 인천지법 형사 십 이 부에 배당됐으며 첫 재판일은 아직 정해지지 않았다,6.19712495803833,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u03.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u03.wav
train,p16,u04,앞서 대법원 법관징계위원회는 지난해 유월 품위유지 의무 위반 등을 이유로 에이 부장판사에게 감봉 삼 개월과 징계부가금 백 여만원 처분을 했다,11.218500137329102,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u04.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u04.wav
train,p16,u05,징계부가금은 에이 부장판사가 받은 골프채의 감정평가액인 오십 만원을 기준으로 책정됐다,7.421374797821045,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u05.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u05.wav
train,p16,u06,법관징계법에 따르면 법관징계위는 향응을 받아 얻은 재산상 이익의 다섯 배 범위에서 징계부가금을 책정할 수 있다,8.27762508392334,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u06.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u06.wav
train,p16,u07,애초 에이 부장판사가 받은 골프채는 수천만원대에 달하는 고가로 알려졌지만 감정 결과 가품인 것으로 전해졌다,8.42912483215332,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u07.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u07.wav
train,p16,u08,고위공직자범죄수사처로부터 고발 사건을 넘겨받은 검찰은 지난해 팔 월 대법원 법원행정처를 압수수색하고 징계 관련 서류 등을 확보해 수사했다,10.667374610900879,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u08.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u08.wav
train,p16,u09,지난해 말 특별사면된 박근혜 전 대통령이 이십 사 일 서울삼성병원에서 퇴원해 대구 달성군에 마련된 사저에 입주한다,9.320124626159668,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u09.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u09.wav
train,p16,u10,정가에 따르면 박 전 대통령은 퇴원하면서 간단한 인사말을 전한 뒤 대구 달성군 사저에서는 대국민 메시지도 발표한다,9.487625122070312,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u10.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u10.wav
train,p16,u11,아울러 대구 사저로 향하기 전 국립현충원을 찾아 선친인 박정희 전 대통령의 묘소를 참배할 가능성도 있다,8.23900032043457,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u11.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u11.wav
train,p16,u12,박 전 대통령은 이천 십 칠 년 삼 월 국정농단 사건으로 구속 수감된 후 약 사 년 팔 개월 동안 수감생활을 했다,8.825124740600586,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u12.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u12.wav
train,p16,u13,지난해 십 일 월 이십 이 일 지병을 이유로 삼성서울병원에 입원했고 문재인 대통령의 특별사면으로 삼십 일 영 시에 석방된 후에도 계속 병원 치료를 받아 왔다,11.49524974822998,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u13.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u13.wav
train,p16,u14,박 전 대통령은 최근 통원치료가 가능한 수준까지 회복된 것으로 알려졌다,5.31850004196167,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u14.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u14.wav
train,p16,u15,앞서 박 전 대통령은 지난 일 월 대구 달성군 쌍계리에 있는 지상 이 층 지하 일 층 단독주택을 이십 오 억원에 매입해 삼 월 이 일 전입을 신고했다,10.810874938964844,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u15.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u15.wav
train,p16,u16,다만 윤석열 대통령 당선인과 박 전 대통령의 회동 계획은 아직 확정되지 않았다,6.141624927520752,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u16.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u16.wav
train,p16,u17,김은혜 당선인 대변인은 이날 오전 지금 박 전 대통령의 건강이 얼마나 회복됐는지 잘 모르겠다,7.074250221252441,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u17.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u17.wav
train,p16,u18,건강이 우선이라며 안정되는 대로 건강을 회복한다면 자연스러운 계기가 마련되길 바란다고 전했다,7.095375061035156,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u18.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u18.wav
train,p16,u19,방탄소년단 멤버 뷔와 블랙핑크 멤버 제니로 추정되는 남녀의 키스 사진이 결국 유출된 것으로 보인다,7.492374897003174,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u19.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u19.wav
train,p16,u20,이 일 트위터 등 여러 소셜미디어와 온라인 커뮤니티에는 제니로 추정되는 여성이 한 남성과 함께 있는 사진이 퍼졌다,7.8692498207092285,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u20.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u20.wav
train,p16,u21,공개된 사진에는 여성이 남성으로부터 이마에 키스를 받고 귀엽게 찡그리는 표정을 짓는 모습이 담겼다,7.022375106811523,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u21.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u21.wav
train,p16,u22,또 다른 사진에는 뷔로 추정되는 남성이 한 여성과 영상통화를 하고 있는 모습이 담겼다,6.510250091552734,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u22.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u22.wav
train,p16,u23,해킹을 통한 사진 유출로 추측되고 있는 이번 사건에서 두 남녀의 새로운 사진이 연일 공개되면서 뷔와 제니의 열애설은 매일같이 핫이슈로 떠오르고 있다,10.577750205993652,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u23.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u23.wav
train,p16,u24,앞서 뷔와 제니의 사진이라며 유출해왔던 에이 씨는 두 사람이 이마 키스를 하는 사진이 있다며 이번 사진 유출을 예고한 바 있다,8.982749938964844,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u24.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u24.wav
train,p16,u25,이날 유출된 사진도 두 사람이 맞을 것이라는 네티즌들의 추측이 나오는 이유다,5.399750232696533,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u25.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u25.wav
train,p16,u26,에이 씨는 이밖에도 유출할 사진이 아직 많다는 것을 과시하기라도 하듯 사진 목록을 드러내기도 했다,6.437749862670898,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u26.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u26.wav
train,p16,u27,해당 목록에는 두 남녀가 가까이 밀착해 다정한 포즈로 셀카를 찍는 모습들이 썸네일로 나타났다,7.064624786376953,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u27.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u27.wav
train,p16,u28,이날 사진 유출은 에이 씨가 사진 유출을 하지 않겠다는 입장을 밝힌 지 불과 이틀 만에 다시 일어났다,7.070000171661377,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u28.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u28.wav
train,p16,u29,에이 씨는 지난달 삼십 일 일 중요한 사람들과 대화 결과 뷔와 제니 관련 내용을 게시하는 걸 자제하기로 했다고 한 바 있다,9.287750244140625,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u29.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u29.wav
train,p16,u30,그러나 이틀 만인 이날 또다시 사진이 유출됨으로써 에이 씨의 의도가 무엇인지에 대해서도 네티즌들 사이에서 여러 추측이 난무하고 있다,9.35837459564209,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u30.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u30.wav
train,p16,u31,한편 두 사람의 소속사인 빅히트뮤직과 와이지 엔터테인먼트는 아티스트 사생활 보호를 이유로 사진 유출 및 열애설에 대한 어떤 입장도 내놓지 않고 있다,10.316875457763672,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u31.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u31.wav
train,p16,u32,서울 은평구가 청년에게 심리 상담 서비스를 제공하는 청년마음건강 바우처 지원 사업 이용자를 삼십 일 일까지 모집한다고 이십 이 일 밝혔다,10.469374656677246,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u32.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u32.wav
train,p16,u33,모집 대상은 천 구백 팔십 팔 년부터 이천 삼 년에 태어난 은평구 거주자면 소득 재산과 관계 없이 신청할 수 있다,9.077750205993652,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u33.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u33.wav
train,p16,u34,총 육십 명을 모집하며 복지 기관에서의 보호가 종료된 자립 준비 청년과 은평구 정신건강복지센터 연계 대상자는 우선 선발된다,10.883125305175781,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u34.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u34.wav
train,p16,u35,심리 상담 서비스는 심사를 거쳐 선정된 전문심리상담 기관 일곱 곳에서 진행된다,6.874750137329102,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u35.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u35.wav
train,p16,u36,사전 사후 검사 맞춤형 상담 종결 상담 방식으로 삼 개월 동안 총 십 회 이루어진다,7.791999816894531,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u36.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u36.wav
train,p16,u37,대상자로 선정되면 칠 월부터 서비스 이용이 가능하며 전문심리상담 기관 중 희망하는 곳을 선택해 심리 상담 서비스를 받으면 된다,9.612375259399414,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u37.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u37.wav
train,p16,u38,서비스 비용은 자부담 비율이 십 퍼센트이며 자립 준비 청년은 무상으로 이용 가능하다,5.859749794006348,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u38.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u38.wav
train,p16,u39,주민등록 주소지 기준 동주민센터에서 신청을 접수하며 선정 결과는 모집 마감 후 십 사 일 안에 개별 통보할 예정이다,8.413000106811523,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u39.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u39.wav
train,p16,u40,한국자산관리공사가 오는 십 육 일부터 십 팔 일 총 백 팔십 네건의 국유부동산을 대부 및 매각한다,7.869124889373779,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u40.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u40.wav
train,p16,u41,캠코는 십 오 일 매주 활용도가 높은 국유부동산을 선별해 온비드를 통해 대부 및 매각을 실시하고 있다면서 이같이 밝혔다,9.549500465393066,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u41.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u41.wav
train,p16,u42,국유부동산은 소유권이 국가에 있어 근저당 임대차 등 권리관계가 복잡하지 않고 믿고 사용할 수 있다는 장점이 있다,9.003499984741211,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u42.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u42.wav
train,p16,u43,특히 이번 공개 입찰에는 경작용 토지 주거용 건물 등 다양한 신규 물건 백 이십 팔 건 및 최초 대부 매각 예정가보다 저렴한 물건 오십 육 건이 포함되어 있다,12.923125267028809,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u43.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u43.wav
train,p16,u44,입찰에 참여하기 전 부동산의 형태 위치 등 현황을 사전 확인하는 것이 좋으며 각 부동산의 행위 제한 등 상세 이용 조건을 고려해야한다,10.934249877929688,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u44.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u44.wav
train,p16,u45,자세한 공고 사항 및 입찰정보는 온비드 홈페이지 또는 스마트 온비드 앱 내 캠코 국유재산에서 확인할 수 있다,9.208250045776367,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u45.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u45.wav
train,p16,u46,평소 자신을 무시하는 고교 동창 친구를 흉기로 찔러 살해하려 한 이십 대 남성이 테이저건을 맞고 경찰에 붙잡혔다,8.875499725341797,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u46.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u46.wav
train,p16,u47,인천 서부경찰서는 살인미수와 주거침입 혐의로 이십 대 에이 씨를 입건했다고 십 육 일 밝혔다,6.867125034332275,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u47.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u47.wav
train,p16,u48,에이 씨는 전날 오후 여섯 시 구 분쯤 인천시 서구 한 빌라 계단에서 고교 동창인 이십 대 비 씨의 어깨 등 팔 부위를 여섯 차례 흉기로 찔러 살해하려 한 혐의를 받고 있다,13.237250328063965,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u48.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u48.wav
train,p16,u49,에이 씨는 평소 왕래로 이미 알고 있었던 비 씨 빌라의 현관문 비밀번호를 이용 내부로 들어간 뒤 비 씨와 다툼을 벌였다,9.035499572753906,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u49.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u49.wav
train,p16,u50,이어 내부에 있던 흉기로 비 씨를 위협하며 밖으로 유인 빌라 계단에서 범행한 것으로 조사됐다,7.369124889373779,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u50.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u50.wav
train,p16,u51,에이 씨는 범행 이후 스스로 일일이에 전화를 걸어 신고했으나 출동한 경찰관에게는 흉기를 휘두르며 저항했다,8.029624938964844,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u51.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u51.wav
train,p16,u52,경찰관은 에이 씨가 여러 차례 경고에도 흉기를 내려놓지 않자 테이저건을 발사해 그를 제압했다,7.02400016784668,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u52.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u52.wav
train,p16,u53,에이 씨는 경찰에서 비 씨가 평소 나를 무시해 화가 나 범행했다고 진술했다,5.3338751792907715,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/throat/train/p16_u53.wav,/home/dl-box3/kasuga/bone-conduction-research/scripts/../data/raw/taps/acoustic/train/p16_u53.wav
